122510.56,36.40347857,120.68016074,14.77,0.02,0.02,0.06
122511.56,36.40348605,120.68011253,14.75,0.02,0.02,0.06
122512.56,36.40349341,120.68006496,14.73,0.02,0.02,0.06
122513.56,36.40350064,120.680018,14.7,0.02,0.02,0.06
122514.56,36.40350794,120.67997103,14.68,0.02,0.02,0.06
122515.56,36.40351532,120.6799237,14.66,0.02,0.02,0.06
122516.56,36.40352264,120.67987588,14.62,0.02,0.02,0.06
122517.56,36.40353008,120.67982773,14.59,0.02,0.02,0.06
122518.56,36.4035375,120.67977917,14.57,0.02,0.02,0.06
122519.56,36.40354495,120.67973028,14.53,0.02,0.02,0.06
122520.56,36.40355243,120.67968113,14.5,0.02,0.02,0.06
122521.56,36.40355995,120.67963167,14.47,0.02,0.02,0.06
122522.56,36.40356751,120.67958189,14.45,0.02,0.02,0.06
122523.56,36.40357513,120.67953186,14.42,0.02,0.02,0.06
122524.56,36.40358274,120.67948152,14.39,0.02,0.02,0.06
122525.56,36.40359031,120.67943098,14.37,0.02,0.02,0.06
122526.56,36.40359777,120.67938031,14.33,0.02,0.02,0.06
122527.56,36.40360526,120.67932954,14.3,0.02,0.02,0.06
122528.56,36.40361277,120.67927871,14.27,0.02,0.02,0.06
122529.56,36.40362025,120.67922799,14.24,0.02,0.02,0.06
122530.56,36.40362766,120.67917743,14.23,0.02,0.02,0.06
122531.56,36.40363509,120.67912715,14.21,0.02,0.02,0.06
122532.56,36.40364251,120.67907722,14.19,0.02,0.02,0.06
122533.56,36.40365005,120.67902738,14.17,0.02,0.02,0.06
122534.56,36.40365772,120.67897757,14.15,0.02,0.02,0.06
122535.56,36.40366554,120.67892761,14.12,0.02,0.02,0.06
122536.56,36.40367347,120.67887764,14.09,0.02,0.02,0.06
122537.56,36.40368142,120.67882765,14.05,0.02,0.02,0.06
122538.56,36.40368943,120.67877755,14.02,0.02,0.02,0.06
122539.56,36.40369749,120.67872738,13.99,0.02,0.02,0.06
122540.56,36.40370554,120.67867709,13.96,0.02,0.02,0.06
122541.56,36.40371365,120.67862665,13.92,0.02,0.02,0.06
122542.56,36.40372175,120.67857602,13.87,0.02,0.02,0.06
